,youtube_id,path,label
1628,ebkBv00Hqg8,"./train_subset/ebkBv00Hqg8_000072_000082.mp4
",dying hair
1629,eByliMk3mlA,"./train_subset/eByliMk3mlA_000077_000087.mp4
",stretching leg
1630,ECCv05AmR3Q,"./train_subset/ECCv05AmR3Q_000001_000011.mp4
",shot put
1631,ecjoQgiDydg,"./train_subset/ecjoQgiDydg_000100_000110.mp4
",wrapping present
1632,ecNXI7G3E68,"./train_subset/ecNXI7G3E68_000003_000013.mp4
",shot put
1633,ecPkN2C46bM,"./train_subset/ecPkN2C46bM_000272_000282.mp4
",dying hair
1634,ect6DORsglU,"./train_subset/ect6DORsglU_000021_000031.mp4
",riding camel
1635,EcUSXm3A7JM,"./train_subset/EcUSXm3A7JM_000247_000257.mp4
",baking cookies
1636,eCWfDJIzc88,"./train_subset/eCWfDJIzc88_000062_000072.mp4
",baking cookies
1637,eCzSjPexFH8,"./train_subset/eCzSjPexFH8_000004_000014.mp4
",balloon blowing
1638,Ed3c0vGCx0c,"./train_subset/Ed3c0vGCx0c_000509_000519.mp4
",baking cookies
1639,eD4x1t8BSQs,"./train_subset/eD4x1t8BSQs_000142_000152.mp4
",dying hair
1640,EdDl14R9JuE,"./train_subset/EdDl14R9JuE_000144_000154.mp4
",dying hair
1641,EdIN2Z5UAk8,"./train_subset/EdIN2Z5UAk8_000057_000067.mp4
",riding camel
1642,edJ4wVZsE6M,"./train_subset/edJ4wVZsE6M_000001_000011.mp4
",balloon blowing
1643,edOSJD05Hog,"./train_subset/edOSJD05Hog_000083_000093.mp4
",wrapping present
1644,edPMjOLll4s,"./train_subset/edPMjOLll4s_000039_000049.mp4
",dying hair
1645,eDqGKMJK27o,"./train_subset/eDqGKMJK27o_000089_000099.mp4
",fixing hair
1646,edWLjclTrDQ,"./train_subset/edWLjclTrDQ_000000_000010.mp4
",spraying
1647,edysdceMHLE,"./train_subset/edysdceMHLE_000019_000029.mp4
",riding camel
1648,EE2Fz3sDMvc,"./train_subset/EE2Fz3sDMvc_000002_000012.mp4
",flipping pancake
1649,EEavl6D9eJg,"./train_subset/EEavl6D9eJg_000001_000011.mp4
",flipping pancake
1650,EEklsvkgEY4,"./train_subset/EEklsvkgEY4_000073_000083.mp4
",wrapping present
1651,EeoGyWjuR1I,"./train_subset/EeoGyWjuR1I_000186_000196.mp4
",shot put
1652,eEwH14Yu5Bk,"./train_subset/eEwH14Yu5Bk_000008_000018.mp4
",flipping pancake
1653,EExcZXpQwnU,"./train_subset/EExcZXpQwnU_000052_000062.mp4
",stretching leg
1654,eEXvSDI-o4k,"./train_subset/eEXvSDI-o4k_000001_000011.mp4
",flipping pancake
1655,EEzIw3VIlXs,"./train_subset/EEzIw3VIlXs_000020_000030.mp4
",fixing hair
1656,Ef2yXhPc8Kw,"./train_subset/Ef2yXhPc8Kw_000096_000106.mp4
",dying hair
1657,EF7PFYPcsnQ,"./train_subset/EF7PFYPcsnQ_000007_000017.mp4
",riding camel
1658,eFHWaR5bMKc,"./train_subset/eFHWaR5bMKc_000025_000035.mp4
",wrapping present
1659,eFo4pAu8P2A,"./train_subset/eFo4pAu8P2A_000357_000367.mp4
",baking cookies
1660,EFRspvJsD9c,"./train_subset/EFRspvJsD9c_000108_000118.mp4
",balloon blowing
1661,eFTGPFYHNSg,"./train_subset/eFTGPFYHNSg_000004_000014.mp4
",shot put
1662,efZdWOZ8nuo,"./train_subset/efZdWOZ8nuo_000074_000084.mp4
",baking cookies
1663,EgFB4ubbazg,"./train_subset/EgFB4ubbazg_000040_000050.mp4
",flipping pancake
1664,eGgTOkznvns,"./train_subset/eGgTOkznvns_000137_000147.mp4
",baking cookies
1665,EGh3LCQ4qWk,"./train_subset/EGh3LCQ4qWk_000061_000071.mp4
",riding camel
1666,EGmiiuY2WYU,"./train_subset/EGmiiuY2WYU_000002_000012.mp4
",balloon blowing
1667,EGpb7r1ErN4,"./train_subset/EGpb7r1ErN4_000145_000155.mp4
",dying hair
1668,eGqdUZUcD94,"./train_subset/eGqdUZUcD94_000002_000012.mp4
",flipping pancake
1669,eGVZM53eLfI,"./train_subset/eGVZM53eLfI_000114_000124.mp4
",dying hair
1670,eHbUZNWNUvQ,"./train_subset/eHbUZNWNUvQ_000201_000211.mp4
",wrapping present
1671,ehDWIpQxeqY,"./train_subset/ehDWIpQxeqY_000012_000022.mp4
",spraying
1672,EhhYZrlkHrQ,"./train_subset/EhhYZrlkHrQ_000260_000270.mp4
",stretching leg
1673,EHKKWTHVLfU,"./train_subset/EHKKWTHVLfU_000026_000036.mp4
",stretching leg
1674,eHrxjOOuPNg,"./train_subset/eHrxjOOuPNg_000223_000233.mp4
",dying hair
1675,EhTHXr5Lxf4,"./train_subset/EhTHXr5Lxf4_000001_000011.mp4
",shot put
1676,EI3zRJ8FHxE,"./train_subset/EI3zRJ8FHxE_000001_000011.mp4
",stretching leg
1677,eiidyIko56o,"./train_subset/eiidyIko56o_000347_000357.mp4
",dying hair
1678,eikBx8o8yBo,"./train_subset/eikBx8o8yBo_000000_000010.mp4
",flipping pancake
1679,eIMyMFAW7gw,"./train_subset/eIMyMFAW7gw_000009_000019.mp4
",balloon blowing
1680,EISzYruOgWc,"./train_subset/EISzYruOgWc_000057_000067.mp4
",balloon blowing
1681,eiTg0ntYwr4,"./train_subset/eiTg0ntYwr4_000007_000017.mp4
",stretching leg
1682,EIUTZRWf9Xg,"./train_subset/EIUTZRWf9Xg_000146_000156.mp4
",wrapping present
1683,eiuWog1Jwjk,"./train_subset/eiuWog1Jwjk_000001_000011.mp4
",shot put
1684,eJax9RJAbhs,"./train_subset/eJax9RJAbhs_000195_000205.mp4
",dying hair
1685,EjNUlhCOAmM,"./train_subset/EjNUlhCOAmM_000142_000152.mp4
",spraying
1686,EJtrzxFyf6E,"./train_subset/EJtrzxFyf6E_000046_000056.mp4
",balloon blowing
1687,Ek9RKtVgMYk,"./train_subset/Ek9RKtVgMYk_000746_000756.mp4
",baking cookies
1688,eKb0AgYBHIo,"./train_subset/eKb0AgYBHIo_000051_000061.mp4
",stretching leg
1689,Ekc6wk5lb20,"./train_subset/Ekc6wk5lb20_000025_000035.mp4
",balloon blowing
1690,eKxme8hDZT4,"./train_subset/eKxme8hDZT4_000320_000330.mp4
",baking cookies
1691,EL0KmMdreAo,"./train_subset/EL0KmMdreAo_000000_000010.mp4
",balloon blowing
1692,eLIntVyaS1U,"./train_subset/eLIntVyaS1U_000051_000061.mp4
",balloon blowing
1693,elrB-XymVZo,"./train_subset/elrB-XymVZo_000531_000541.mp4
",wrapping present
1694,eLTdvedOMbo,"./train_subset/eLTdvedOMbo_000013_000023.mp4
",riding camel
1695,eLu8ohgTa5w,"./train_subset/eLu8ohgTa5w_000045_000055.mp4
",stretching leg
1696,eLVjJ8zwqQQ,"./train_subset/eLVjJ8zwqQQ_000002_000012.mp4
",dying hair
1697,eMluIOhqNrU,"./train_subset/eMluIOhqNrU_000000_000010.mp4
",shot put
1698,eMNKkS0VY8I,"./train_subset/eMNKkS0VY8I_000121_000131.mp4
",riding camel
1699,EmPmREU0p5g,"./train_subset/EmPmREU0p5g_000010_000020.mp4
",shot put
1700,EMSAnpBlVgQ,"./train_subset/EMSAnpBlVgQ_000152_000162.mp4
",fixing hair
1701,eMX3l2C9TBo,"./train_subset/eMX3l2C9TBo_000094_000104.mp4
",balloon blowing
1702,emXcC8UacCA,"./train_subset/emXcC8UacCA_000272_000282.mp4
",balloon blowing
1703,emZ7BWksaqs,"./train_subset/emZ7BWksaqs_000129_000139.mp4
",fixing hair
1704,ENFuZwQ-qUM,"./train_subset/ENFuZwQ-qUM_000078_000088.mp4
",fixing hair
1705,ENgpwOAwH7I,"./train_subset/ENgpwOAwH7I_000511_000521.mp4
",baking cookies
1706,eNKpxL0UE8c,"./train_subset/eNKpxL0UE8c_000098_000108.mp4
",balloon blowing
1707,ennFEfSM7kM,"./train_subset/ennFEfSM7kM_000317_000327.mp4
",dying hair
1708,eohMfr8lLXk,"./train_subset/eohMfr8lLXk_000000_000010.mp4
",shot put
1709,EOO-4cNaGQE,"./train_subset/EOO-4cNaGQE_000004_000014.mp4
",shot put
1710,EOqF-o67sVU,"./train_subset/EOqF-o67sVU_000004_000014.mp4
",riding camel
1711,EOQlDrgrJb0,"./train_subset/EOQlDrgrJb0_000031_000041.mp4
",stretching leg
1712,eP2hgeyu6NA,"./train_subset/eP2hgeyu6NA_000013_000023.mp4
",riding camel
1713,EPeo28ZWlCM,"./train_subset/EPeo28ZWlCM_000060_000070.mp4
",balloon blowing
1714,EpGtzgfvFuY,"./train_subset/EpGtzgfvFuY_000000_000010.mp4
",shot put
1715,EPhYmoaAl2c,"./train_subset/EPhYmoaAl2c_000159_000169.mp4
",wrapping present
1716,EPoyJ50sjmI,"./train_subset/EPoyJ50sjmI_000053_000063.mp4
",shot put
1717,EPQ3SzKSQgM,"./train_subset/EPQ3SzKSQgM_000000_000010.mp4
",riding camel
1718,eqEhltkcIyk,"./train_subset/eqEhltkcIyk_000290_000300.mp4
",dying hair
1719,EQULJzMzmeM,"./train_subset/EQULJzMzmeM_000003_000013.mp4
",riding camel
1720,ER5WZc5CkOQ,"./train_subset/ER5WZc5CkOQ_000168_000178.mp4
",baking cookies
1721,eraO1OAkvIA,"./train_subset/eraO1OAkvIA_000007_000017.mp4
",riding camel
1722,ERb69KJYXUQ,"./train_subset/ERb69KJYXUQ_000071_000081.mp4
",wrapping present
1723,eRiglbl9gVg,"./train_subset/eRiglbl9gVg_000154_000164.mp4
",stretching leg
1724,es0HLQRbv1E,"./train_subset/es0HLQRbv1E_000009_000019.mp4
",riding camel
1725,Es3VbOJ2cHM,"./train_subset/Es3VbOJ2cHM_000014_000024.mp4
",wrapping present
1726,ESBGglJ9lKk,"./train_subset/ESBGglJ9lKk_000099_000109.mp4
",baking cookies
1727,EsBUoOiX--U,"./train_subset/EsBUoOiX--U_000196_000206.mp4
",dying hair
1728,ESmd8BsLOKI,"./train_subset/ESmd8BsLOKI_000001_000011.mp4
",shot put
1729,EsxSrHv6TGM,"./train_subset/EsxSrHv6TGM_000023_000033.mp4
",stretching leg
1730,etcUK7k3NEs,"./train_subset/etcUK7k3NEs_000000_000010.mp4
",fixing hair
1731,etIO7Dlsiug,"./train_subset/etIO7Dlsiug_000265_000275.mp4
",dying hair
1732,eTL9Zp0QVFI,"./train_subset/eTL9Zp0QVFI_000026_000036.mp4
",dying hair
1733,EtrR25HxCA8,"./train_subset/EtrR25HxCA8_000047_000057.mp4
",baking cookies
1734,Eu84APmhhOw,"./train_subset/Eu84APmhhOw_000005_000015.mp4
",stretching leg
1735,EUFebtU6bYo,"./train_subset/EUFebtU6bYo_000579_000589.mp4
",shot put
1736,EUKi0zGIRbo,"./train_subset/EUKi0zGIRbo_000124_000134.mp4
",dying hair
1737,euKNMkelRAY,"./train_subset/euKNMkelRAY_000182_000192.mp4
",dying hair
1738,eUU3xgZ-phc,"./train_subset/eUU3xgZ-phc_000011_000021.mp4
",balloon blowing
1739,eUv8KXu9ZvM,"./train_subset/eUv8KXu9ZvM_000065_000075.mp4
",dying hair
1740,EuVBki0PW58,"./train_subset/EuVBki0PW58_000189_000199.mp4
",wrapping present
1741,EUY0lPkiIQQ,"./train_subset/EUY0lPkiIQQ_000219_000229.mp4
",baking cookies
1742,eUyE9ntlccc,"./train_subset/eUyE9ntlccc_000045_000055.mp4
",dying hair
1743,ev6gwW7w68o,"./train_subset/ev6gwW7w68o_000352_000362.mp4
",balloon blowing
1744,Ev7cb-Nirzc,"./train_subset/Ev7cb-Nirzc_000003_000013.mp4
",wrapping present
1745,EVv2S39N8jI,"./train_subset/EVv2S39N8jI_000013_000023.mp4
",riding camel
1746,evy98t9X6d4,"./train_subset/evy98t9X6d4_000017_000027.mp4
",wrapping present
1747,evYD9T0sdVk,"./train_subset/evYD9T0sdVk_000022_000032.mp4
",riding camel
1748,EvyIpX20mNA,"./train_subset/EvyIpX20mNA_000701_000711.mp4
",wrapping present
1749,EW36fZyKIqo,"./train_subset/EW36fZyKIqo_000003_000013.mp4
",shot put
1750,ewGbaSduW9A,"./train_subset/ewGbaSduW9A_000020_000030.mp4
",wrapping present
1751,EwgFI7UZ7MM,"./train_subset/EwgFI7UZ7MM_000001_000011.mp4
",riding camel
1752,EwhspCvqcg8,"./train_subset/EwhspCvqcg8_000023_000033.mp4
",balloon blowing
1753,-EwnDeu0BFw,"./train_subset/-EwnDeu0BFw_000021_000031.mp4
",balloon blowing
1754,EWpa8qmlRM4,"./train_subset/EWpa8qmlRM4_000003_000013.mp4
",flipping pancake
1755,eWR6065xgdg,"./train_subset/eWR6065xgdg_000002_000012.mp4
",shot put
1756,ewr90WWY8CA,"./train_subset/ewr90WWY8CA_000061_000071.mp4
",dying hair
1757,EWWRsGb2vSc,"./train_subset/EWWRsGb2vSc_000004_000014.mp4
",flipping pancake
1758,EWwwhZhqb3o,"./train_subset/EWwwhZhqb3o_000134_000144.mp4
",riding camel
1759,EWY14xI8Hys,"./train_subset/EWY14xI8Hys_000004_000014.mp4
",riding camel
1760,EX8QnT0xInU,"./train_subset/EX8QnT0xInU_000006_000016.mp4
",shot put
1761,Exc5FQqR6Lc,"./train_subset/Exc5FQqR6Lc_000131_000141.mp4
",baking cookies
1762,eXH6BVvXdh0,"./train_subset/eXH6BVvXdh0_000183_000193.mp4
",wrapping present
1763,EXQDnkca8z0,"./train_subset/EXQDnkca8z0_000275_000285.mp4
",dying hair
1764,exrMGrp7tH4,"./train_subset/exrMGrp7tH4_000003_000013.mp4
",fixing hair
1765,eYtlJEhZtdk,"./train_subset/eYtlJEhZtdk_000001_000011.mp4
",riding camel
1766,eZ1EC7hkYZI,"./train_subset/eZ1EC7hkYZI_000264_000274.mp4
",riding camel
1767,EZ8xj3-KWYA,"./train_subset/EZ8xj3-KWYA_000099_000109.mp4
",fixing hair
1768,eZbSruU7HtA,"./train_subset/eZbSruU7HtA_000236_000246.mp4
",dying hair
1769,eZclV97sMnY,"./train_subset/eZclV97sMnY_000042_000052.mp4
",spraying
1770,ezmWmFqIY60,"./train_subset/ezmWmFqIY60_000032_000042.mp4
",stretching leg
1771,eZtSArlwAxQ,"./train_subset/eZtSArlwAxQ_000808_000818.mp4
",baking cookies
1772,ezWLnTzJCWI,"./train_subset/ezWLnTzJCWI_000138_000148.mp4
",stretching leg
1773,ezxlRhzcvxE,"./train_subset/ezxlRhzcvxE_000012_000022.mp4
",stretching leg
1774,f04bKuUBX44,"./train_subset/f04bKuUBX44_000059_000069.mp4
",riding camel
1775,f04RqCdLV3Y,"./train_subset/f04RqCdLV3Y_000003_000013.mp4
",shot put
1776,F06gZ7JLNqs,"./train_subset/F06gZ7JLNqs_000016_000026.mp4
",shot put
1777,f1IaLvFUkQg,"./train_subset/f1IaLvFUkQg_000070_000080.mp4
",shot put
1778,f1pKUaS8kgY,"./train_subset/f1pKUaS8kgY_000032_000042.mp4
",baking cookies
1779,f1TySt6bwxU,"./train_subset/f1TySt6bwxU_000032_000042.mp4
",riding camel
1780,-f2gvaArR4U,"./train_subset/-f2gvaArR4U_000003_000013.mp4
",stretching leg
1781,F2iDsGsHXLU,"./train_subset/F2iDsGsHXLU_000003_000013.mp4
",dying hair
1782,F2ZI10Gwa2Y,"./train_subset/F2ZI10Gwa2Y_000007_000017.mp4
",stretching leg
1783,f3vFRVip5Gg,"./train_subset/f3vFRVip5Gg_000066_000076.mp4
",stretching leg
1784,f40drhGSKww,"./train_subset/f40drhGSKww_000225_000235.mp4
",dying hair
1785,F559bkkKSp8,"./train_subset/F559bkkKSp8_000007_000017.mp4
",riding camel
1786,f64rZrz1VG0,"./train_subset/f64rZrz1VG0_000002_000012.mp4
",baking cookies
1787,f76zfdXpQsY,"./train_subset/f76zfdXpQsY_000296_000306.mp4
",wrapping present
1788,f84akPm5z9E,"./train_subset/f84akPm5z9E_000001_000011.mp4
",shot put
1789,f8EXqlJgBe8,"./train_subset/f8EXqlJgBe8_000389_000399.mp4
",wrapping present
1790,f8NyRcIsdFU,"./train_subset/f8NyRcIsdFU_000071_000081.mp4
",baking cookies
1791,f9tZNWW-cDw,"./train_subset/f9tZNWW-cDw_000019_000029.mp4
",balloon blowing
1792,Fa8UQJ52tfI,"./train_subset/Fa8UQJ52tfI_000007_000017.mp4
",shot put
1793,FAdoDURroqo,"./train_subset/FAdoDURroqo_000066_000076.mp4
",riding camel
1794,faJlfjhDnk4,"./train_subset/faJlfjhDnk4_000011_000021.mp4
",baking cookies
1795,fal72S6Hr7w,"./train_subset/fal72S6Hr7w_000186_000196.mp4
",wrapping present
1796,FAmV4GsgNaI,"./train_subset/FAmV4GsgNaI_000003_000013.mp4
",shot put
1797,faUKMFmmd4o,"./train_subset/faUKMFmmd4o_000299_000309.mp4
",dying hair
1798,-fAxrhJhFy4,"./train_subset/-fAxrhJhFy4_000001_000011.mp4
",stretching leg
1799,fbbDWpKVEds,"./train_subset/fbbDWpKVEds_000100_000110.mp4
",spraying
1800,fBcDqxc0aO0,"./train_subset/fBcDqxc0aO0_000000_000010.mp4
",flipping pancake
1801,FBP1EJ2GZBo,"./train_subset/FBP1EJ2GZBo_000008_000018.mp4
",flipping pancake
1802,fbxm9TDLv8o,"./train_subset/fbxm9TDLv8o_000003_000013.mp4
",flipping pancake
1803,fc5RP57i7kc,"./train_subset/fc5RP57i7kc_000029_000039.mp4
",fixing hair
1804,fCdeWiHcqUg,"./train_subset/fCdeWiHcqUg_000568_000578.mp4
",wrapping present
1805,fcEg5Z5X2JM,"./train_subset/fcEg5Z5X2JM_000000_000010.mp4
",shot put
1806,FcEIYshzrJY,"./train_subset/FcEIYshzrJY_000003_000013.mp4
",riding camel
1807,FcHaV87eCwU,"./train_subset/FcHaV87eCwU_000016_000026.mp4
",balloon blowing
1808,fCHjsnwTvKw,"./train_subset/fCHjsnwTvKw_000004_000014.mp4
",baking cookies
1809,fCSVAukOFpQ,"./train_subset/fCSVAukOFpQ_000014_000024.mp4
",stretching leg
1810,FCu5v4nGBbQ,"./train_subset/FCu5v4nGBbQ_000004_000014.mp4
",spraying
1811,FCxberuVT9w,"./train_subset/FCxberuVT9w_000003_000013.mp4
",shot put
1812,Fd-AcarNvJ4,"./train_subset/Fd-AcarNvJ4_000192_000202.mp4
",balloon blowing
1813,fddl56EkFgY,"./train_subset/fddl56EkFgY_000860_000870.mp4
",spraying
1814,fDKzFofOwTY,"./train_subset/fDKzFofOwTY_000001_000011.mp4
",stretching leg
1815,fDwUACyzIEQ,"./train_subset/fDwUACyzIEQ_000262_000272.mp4
",dying hair
1816,fe1DFNJqCyU,"./train_subset/fe1DFNJqCyU_000186_000196.mp4
",wrapping present
1817,FeA5dXPYFs4,"./train_subset/FeA5dXPYFs4_000002_000012.mp4
",flipping pancake
1818,fEb8YyNPDhI,"./train_subset/fEb8YyNPDhI_000097_000107.mp4
",spraying
1819,feeFzU4j4u8,"./train_subset/feeFzU4j4u8_000070_000080.mp4
",flipping pancake
1820,fEhb9wj4KTY,"./train_subset/fEhb9wj4KTY_000003_000013.mp4
",flipping pancake
1821,Fej7HICEeWk,"./train_subset/Fej7HICEeWk_000003_000013.mp4
",shot put
1822,FemdkZGZi64,"./train_subset/FemdkZGZi64_000010_000020.mp4
",wrapping present
1823,FeTjce0h4B4,"./train_subset/FeTjce0h4B4_000001_000011.mp4
",shot put
1824,FEYddzLDeWw,"./train_subset/FEYddzLDeWw_000033_000043.mp4
",riding camel
1825,ff1POzGgu3o,"./train_subset/ff1POzGgu3o_000032_000042.mp4
",spraying
1826,-ff8k7ezmv0,"./train_subset/-ff8k7ezmv0_000379_000389.mp4
",wrapping present
1827,FfbvkEunsHU,"./train_subset/FfbvkEunsHU_000386_000396.mp4
",baking cookies
1828,fffP1uqIXn0,"./train_subset/fffP1uqIXn0_000041_000051.mp4
",riding camel
1829,fF-h4plygL8,"./train_subset/fF-h4plygL8_000000_000010.mp4
",shot put
1830,FFJ8MElBJOA,"./train_subset/FFJ8MElBJOA_000316_000326.mp4
",stretching leg
1831,fFSQYOKgKj0,"./train_subset/fFSQYOKgKj0_000010_000020.mp4
",balloon blowing
1832,fg93ks-54BE,"./train_subset/fg93ks-54BE_000017_000027.mp4
",balloon blowing
1833,fgrA4O-6C7c,"./train_subset/fgrA4O-6C7c_000156_000166.mp4
",dying hair
1834,fgtM-vFIjlA,"./train_subset/fgtM-vFIjlA_000068_000078.mp4
",dying hair
1835,FGxjBZlSk-Y,"./train_subset/FGxjBZlSk-Y_000026_000036.mp4
",balloon blowing
1836,Fh0L8sS71Ps,"./train_subset/Fh0L8sS71Ps_000007_000017.mp4
",fixing hair
1837,Fh2LZSBzybo,"./train_subset/Fh2LZSBzybo_000019_000029.mp4
",wrapping present
1838,fheKQv0R91s,"./train_subset/fheKQv0R91s_000206_000216.mp4
",baking cookies
1839,fHOQpgrZgRo,"./train_subset/fHOQpgrZgRo_000045_000055.mp4
",spraying
1840,FhPX9Y9mL68,"./train_subset/FhPX9Y9mL68_000014_000024.mp4
",stretching leg
1841,FhpYkEng6ow,"./train_subset/FhpYkEng6ow_000137_000147.mp4
",baking cookies
1842,Fhr3g4ZhTME,"./train_subset/Fhr3g4ZhTME_000001_000011.mp4
",shot put
1843,FHWze7bsxfI,"./train_subset/FHWze7bsxfI_000243_000253.mp4
",dying hair
1844,FiArXNYWmAI,"./train_subset/FiArXNYWmAI_000004_000014.mp4
",riding camel
1845,FiCp1lK3hDM,"./train_subset/FiCp1lK3hDM_000124_000134.mp4
",dying hair
1846,fiDWAHvr0sg,"./train_subset/fiDWAHvr0sg_000003_000013.mp4
",flipping pancake
1847,fiO-Fej8ybQ,"./train_subset/fiO-Fej8ybQ_000164_000174.mp4
",balloon blowing
1848,FItmM1KfHK0,"./train_subset/FItmM1KfHK0_000312_000322.mp4
",shot put
1849,fiypMyjBcok,"./train_subset/fiypMyjBcok_000090_000100.mp4
",balloon blowing
1850,fiZJukR6GLk,"./train_subset/fiZJukR6GLk_000000_000010.mp4
",fixing hair
1851,fJ5hrUDpZ7s,"./train_subset/fJ5hrUDpZ7s_000019_000029.mp4
",shot put
1852,fJ85N-rCZ1s,"./train_subset/fJ85N-rCZ1s_000028_000038.mp4
",dying hair
1853,fja-wILpntI,"./train_subset/fja-wILpntI_000000_000010.mp4
",stretching leg
1854,Fji04iPHaqA,"./train_subset/Fji04iPHaqA_000000_000010.mp4
",baking cookies
1855,FjkTthhEUKQ,"./train_subset/FjkTthhEUKQ_000027_000037.mp4
",riding camel
1856,FJmF2W5FuAU,"./train_subset/FJmF2W5FuAU_000011_000021.mp4
",riding camel
1857,fjQnixb26VE,"./train_subset/fjQnixb26VE_000000_000010.mp4
",fixing hair
1858,fJQwv-4xIP8,"./train_subset/fJQwv-4xIP8_000000_000010.mp4
",flipping pancake
1859,fJSyHI9ziuE,"./train_subset/fJSyHI9ziuE_000024_000034.mp4
",balloon blowing
1860,fk0THcY9eaQ,"./train_subset/fk0THcY9eaQ_000010_000020.mp4
",flipping pancake
1861,fk8nCtw3kEM,"./train_subset/fk8nCtw3kEM_000000_000010.mp4
",shot put
1862,fKcAu0nrmgo,"./train_subset/fKcAu0nrmgo_000073_000083.mp4
",stretching leg
1863,Fke7grzUfMg,"./train_subset/Fke7grzUfMg_000255_000265.mp4
",balloon blowing
1864,fkEk1MIHl-U,"./train_subset/fkEk1MIHl-U_000002_000012.mp4
",riding camel
1865,fkHVGx4pHpo,"./train_subset/fkHVGx4pHpo_000116_000126.mp4
",dying hair
1866,fkpB75uyZCg,"./train_subset/fkpB75uyZCg_000353_000363.mp4
",wrapping present
1867,fkVg-XVVMHc,"./train_subset/fkVg-XVVMHc_000089_000099.mp4
",baking cookies
1868,FKZkVxdmKcw,"./train_subset/FKZkVxdmKcw_000018_000028.mp4
",stretching leg
1869,flDBYE7xpr8,"./train_subset/flDBYE7xpr8_000008_000018.mp4
",dying hair
1870,fLhZzs1VD5k,"./train_subset/fLhZzs1VD5k_000094_000104.mp4
",wrapping present
1871,FLUUk1VOv3o,"./train_subset/FLUUk1VOv3o_000119_000129.mp4
",baking cookies
1872,FLVSpMplM5U,"./train_subset/FLVSpMplM5U_000002_000012.mp4
",flipping pancake
1873,fLXHlCoEg-I,"./train_subset/fLXHlCoEg-I_000053_000063.mp4
",baking cookies
1874,Fmhkjv1NWaI,"./train_subset/Fmhkjv1NWaI_000000_000010.mp4
",flipping pancake
1875,FmIjKj7rLo0,"./train_subset/FmIjKj7rLo0_000000_000010.mp4
",flipping pancake
1876,fmnGO1chfGM,"./train_subset/fmnGO1chfGM_000053_000063.mp4
",wrapping present
1877,fMPM0dn1hB0,"./train_subset/fMPM0dn1hB0_000032_000042.mp4
",flipping pancake
1878,fMuH0FkPc14,"./train_subset/fMuH0FkPc14_000065_000075.mp4
",stretching leg
1879,fmYAwDFVEWs,"./train_subset/fmYAwDFVEWs_000217_000227.mp4
",balloon blowing
1880,fN6mXIODkQA,"./train_subset/fN6mXIODkQA_000002_000012.mp4
",riding camel
1881,fNFXTBUF3nY,"./train_subset/fNFXTBUF3nY_000230_000240.mp4
",dying hair
1882,Fni4GlliIf0,"./train_subset/Fni4GlliIf0_000177_000187.mp4
",dying hair
1883,fnu-hW4rypY,"./train_subset/fnu-hW4rypY_000123_000133.mp4
",riding camel
1884,foJC3HVESkM,"./train_subset/foJC3HVESkM_000146_000156.mp4
",baking cookies
1885,FoMNXwHFwAM,"./train_subset/FoMNXwHFwAM_000353_000363.mp4
",dying hair
1886,FOocrJwkOfg,"./train_subset/FOocrJwkOfg_000000_000010.mp4
",shot put
1887,FoPGsxJO63c,"./train_subset/FoPGsxJO63c_000094_000104.mp4
",riding camel
1888,FP9xMSYjxoA,"./train_subset/FP9xMSYjxoA_000002_000012.mp4
",flipping pancake
1889,FPGm0veSnjQ,"./train_subset/FPGm0veSnjQ_000024_000034.mp4
",riding camel
1890,fPGsgjwzVw4,"./train_subset/fPGsgjwzVw4_000024_000034.mp4
",dying hair
1891,FpkJJUPbJZg,"./train_subset/FpkJJUPbJZg_000030_000040.mp4
",balloon blowing
1892,fPSCjYRPXH4,"./train_subset/fPSCjYRPXH4_000004_000014.mp4
",shot put
1893,FPWjxVaIdHM,"./train_subset/FPWjxVaIdHM_000121_000131.mp4
",balloon blowing
1894,fQHzllkQ0pQ,"./train_subset/fQHzllkQ0pQ_000306_000316.mp4
",fixing hair
1895,FqIW9gsP32w,"./train_subset/FqIW9gsP32w_000280_000290.mp4
",dying hair
1896,fra6H7d95XY,"./train_subset/fra6H7d95XY_000017_000027.mp4
",fixing hair
1897,FreqqAT1YmU,"./train_subset/FreqqAT1YmU_000339_000349.mp4
",baking cookies
1898,FRgRmsOJjOQ,"./train_subset/FRgRmsOJjOQ_000319_000329.mp4
",dying hair
1899,FRkh5zMSW18,"./train_subset/FRkh5zMSW18_000004_000014.mp4
",riding camel
1900,FRsh7H81vHc,"./train_subset/FRsh7H81vHc_000000_000010.mp4
",riding camel
1901,fRVKWgRQo4g,"./train_subset/fRVKWgRQo4g_000071_000081.mp4
",spraying
1902,fs1mx5my6oY,"./train_subset/fs1mx5my6oY_000017_000027.mp4
",balloon blowing
1903,fSKOOocKcb0,"./train_subset/fSKOOocKcb0_000011_000021.mp4
",riding camel
1904,fsoVjHgdrn4,"./train_subset/fsoVjHgdrn4_000001_000011.mp4
",stretching leg
1905,FSTrk4uFHZ8,"./train_subset/FSTrk4uFHZ8_000005_000015.mp4
",stretching leg
1906,fSueAupzN2Y,"./train_subset/fSueAupzN2Y_000026_000036.mp4
",stretching leg
1907,ftFLaRWDQyk,"./train_subset/ftFLaRWDQyk_000080_000090.mp4
",dying hair
1908,ftj7GjtnnRg,"./train_subset/ftj7GjtnnRg_000039_000049.mp4
",fixing hair
